501483;2023-11-18 00:00:00;;;;;85.0;28.0;3.0;SE;20.0
501483;2023-11-18 01:00:00;;;;;85.0;28.0;3.0;SE;20.0
501483;2023-11-18 02:00:00;;;;;85.0;28.0;3.0;SE;20.0
501483;2023-11-18 03:00:00;;;;;75.0;29.0;1.0;SE;20.0
501483;2023-11-18 04:00:00;;;;;75.0;29.0;1.0;SE;20.0
501483;2023-11-18 05:00:00;;;;;75.0;29.0;1.0;SE;20.0
501483;2023-11-18 06:00:00;;;;;70.0;32.0;1.0;S;20.0
501483;2023-11-18 07:00:00;;;;;70.0;32.0;1.0;S;20.0
501483;2023-11-18 08:00:00;;;;;70.0;32.0;1.0;S;20.0
501483;2023-11-18 09:00:00;;;;;75.0;29.0;1.0;S;20.0
501483;2023-11-18 10:00:00;;;;;75.0;29.0;1.0;S;20.0
501483;2023-11-18 11:00:00;;;;;75.0;29.0;1.0;S;20.0
501483;2023-11-18 12:00:00;25.0;32.0;70.0;90.0;90.0;28.0;3.0;SE;20.0
501483;2023-11-18 13:00:00;;;;;90.0;28.0;3.0;SE;20.0
501483;2023-11-18 14:00:00;;;;;90.0;28.0;3.0;SE;20.0
501483;2023-11-18 15:00:00;;;;;90.0;27.0;3.0;SE;20.0
501483;2023-11-18 16:00:00;;;;;90.0;27.0;3.0;SE;20.0
501483;2023-11-18 17:00:00;;;;;90.0;27.0;3.0;SE;20.0
501483;2023-11-18 18:00:00;;;;;90.0;25.0;1.0;SE;20.0
501483;2023-11-18 19:00:00;;;;;90.0;25.0;1.0;SE;20.0
501483;2023-11-18 20:00:00;;;;;90.0;25.0;1.0;SE;20.0
501483;2023-11-18 21:00:00;;;;;90.0;26.0;3.0;SE;20.0
501483;2023-11-18 22:00:00;;;;;90.0;26.0;3.0;SE;20.0
501483;2023-11-18 23:00:00;;;;;90.0;26.0;3.0;SE;20.0
501483;2023-11-19 00:00:00;;;;;85.0;28.0;3.0;E;20.0
501483;2023-11-19 03:00:00;;;;;75.0;29.0;3.0;SE;20.0
501483;2023-11-19 06:00:00;;;;;75.0;31.0;3.0;SE;20.0
501483;2023-11-19 09:00:00;;;;;75.0;29.0;3.0;SE;20.0
501483;2023-11-19 12:00:00;24.0;31.0;75.0;95.0;95.0;28.0;60.0;SE;20.0
501483;2023-11-19 15:00:00;;;;;95.0;27.0;60.0;SE;20.0
501483;2023-11-19 18:00:00;;;;;95.0;24.0;60.0;SE;20.0
501483;2023-11-19 21:00:00;;;;;95.0;25.0;60.0;SE;20.0
501483;2023-11-20 00:00:00;;;;;85.0;28.0;1.0;SE;30.0
501483;2023-11-20 03:00:00;;;;;70.0;29.0;1.0;SE;30.0
501483;2023-11-20 06:00:00;;;;;70.0;32.0;1.0;SE;30.0
501483;2023-11-20 09:00:00;;;;;80.0;29.0;1.0;E;30.0
501483;2023-11-20 12:00:00;25.0;32.0;70.0;90.0;90.0;28.0;3.0;S;20.0
501483;2023-11-20 15:00:00;;;;;90.0;27.0;3.0;SE;20.0
501483;2023-11-20 18:00:00;;;;;90.0;25.0;3.0;SE;30.0
501483;2023-11-20 21:00:00;;;;;90.0;26.0;3.0;SE;30.0
501483;2023-11-21 00:00:00;;;;;80.0;28.0;1.0;E;10.0
501483;2023-11-21 06:00:00;;;;;70.0;30.0;0.0;SE;10.0
501483;2023-11-21 12:00:00;26.0;30.0;70.0;95.0;85.0;27.0;3.0;W;0.0
501483;2023-11-21 18:00:00;;;;;95.0;26.0;1.0;N;0.0
501483;2023-11-22 00:00:00;;;;;90.0;27.0;60.0;NE;10.0
501483;2023-11-22 06:00:00;;;;;75.0;29.0;1.0;SW;10.0
501483;2023-11-22 12:00:00;25.0;29.0;75.0;95.0;85.0;27.0;1.0;W;0.0
501483;2023-11-22 18:00:00;;;;;95.0;25.0;1.0;N;10.0
501483;2023-11-23 00:00:00;;;;;80.0;28.0;1.0;E;0.0
501483;2023-11-23 06:00:00;;;;;80.0;28.0;1.0;W;10.0
501483;2023-11-23 12:00:00;25.0;28.0;80.0;90.0;90.0;26.0;60.0;NE;10.0
501483;2023-11-23 18:00:00;;;;;90.0;25.0;1.0;NE;0.0
501483;2023-11-24 00:00:00;;;;;85.0;27.0;95.0;SE;0.0
501483;2023-11-24 06:00:00;;;;;85.0;27.0;1.0;W;10.0
501483;2023-11-24 12:00:00;25.0;27.0;85.0;90.0;90.0;26.0;60.0;E;10.0
501483;2023-11-24 18:00:00;;;;;90.0;25.0;1.0;N;0.0
501484;2023-11-18 00:00:00;;;;;85.0;24.0;3.0;SE;20.0
501484;2023-11-18 01:00:00;;;;;85.0;24.0;3.0;SE;20.0
501484;2023-11-18 02:00:00;;;;;85.0;24.0;3.0;SE;20.0
501484;2023-11-18 03:00:00;;;;;75.0;27.0;1.0;SE;20.0
501484;2023-11-18 04:00:00;;;;;75.0;27.0;1.0;SE;20.0
501484;2023-11-18 05:00:00;;;;;75.0;27.0;1.0;SE;20.0
501484;2023-11-18 06:00:00;;;;;70.0;30.0;1.0;S;20.0
501484;2023-11-18 07:00:00;;;;;70.0;30.0;1.0;S;20.0
501484;2023-11-18 08:00:00;;;;;70.0;30.0;1.0;S;20.0
501484;2023-11-18 09:00:00;;;;;75.0;27.0;1.0;S;20.0
501484;2023-11-18 10:00:00;;;;;75.0;27.0;1.0;S;20.0
501484;2023-11-18 11:00:00;;;;;75.0;27.0;1.0;S;20.0
501484;2023-11-18 12:00:00;20.0;30.0;70.0;90.0;90.0;23.0;3.0;SE;20.0
501484;2023-11-18 13:00:00;;;;;90.0;23.0;3.0;SE;20.0
501484;2023-11-18 14:00:00;;;;;90.0;23.0;3.0;SE;20.0
501484;2023-11-18 15:00:00;;;;;90.0;22.0;3.0;SE;20.0
501484;2023-11-18 16:00:00;;;;;90.0;22.0;3.0;SE;20.0
501484;2023-11-18 17:00:00;;;;;90.0;22.0;3.0;SE;20.0
501484;2023-11-18 18:00:00;;;;;90.0;20.0;1.0;SE;20.0
501484;2023-11-18 19:00:00;;;;;90.0;20.0;1.0;SE;20.0
501484;2023-11-18 20:00:00;;;;;90.0;20.0;1.0;SE;20.0
501484;2023-11-18 21:00:00;;;;;90.0;21.0;1.0;SE;20.0
501484;2023-11-18 22:00:00;;;;;90.0;21.0;1.0;SE;20.0
501484;2023-11-18 23:00:00;;;;;90.0;21.0;1.0;SE;20.0
501484;2023-11-19 00:00:00;;;;;85.0;23.0;1.0;E;20.0
501484;2023-11-19 03:00:00;;;;;75.0;26.0;3.0;SE;20.0
501484;2023-11-19 06:00:00;;;;;75.0;29.0;60.0;SE;20.0
501484;2023-11-19 09:00:00;;;;;75.0;27.0;60.0;SE;20.0
501484;2023-11-19 12:00:00;18.0;29.0;75.0;100.0;95.0;23.0;61.0;SE;20.0
501484;2023-11-19 15:00:00;;;;;95.0;20.0;61.0;SE;20.0
501484;2023-11-19 18:00:00;;;;;100.0;18.0;61.0;SE;20.0
501484;2023-11-19 21:00:00;;;;;95.0;19.0;60.0;SE;20.0
501484;2023-11-20 00:00:00;;;;;85.0;24.0;3.0;SE;20.0
501484;2023-11-20 03:00:00;;;;;70.0;26.0;3.0;SE;20.0
501484;2023-11-20 06:00:00;;;;;70.0;30.0;3.0;SE;20.0
501484;2023-11-20 09:00:00;;;;;80.0;26.0;1.0;E;20.0
501484;2023-11-20 12:00:00;19.0;30.0;70.0;90.0;90.0;23.0;60.0;S;20.0
